freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2753110367.89297676	2827.00000000	2819.68200000	2741.96600000	2738.48600000	2742.51800000	2744.71000000	2733.87000000	2731.11000000	2707.72000000	2705.24600000	2726.89600000	2728.88600000	2742.95800000	2739.33000000	2773.66600000	2772.45600000	2722.97400000	2720.57800000	2708.05600000	2704.78000000	2742.76240000	2740.52640000
2754113712.37458181	2813.09400000	2810.07000000	2742.22200000	2745.68800000	2792.11000000	2794.81800000	2766.63600000	2765.44000000	2739.37000000	2736.82600000	2748.28000000	2747.33400000	2728.16800000	2721.26400000	2738.80600000	2736.39400000	2753.41800000	2754.53000000	2702.09000000	2699.84400000	2752.41940000	2751.22080000
2755117056.85618734	2829.88200000	2829.14600000	2778.88200000	2780.80000000	2749.79000000	2741.63000000	2744.84400000	2742.86600000	2729.74000000	2734.92200000	2789.91400000	2786.49200000	2751.13000000	2750.14800000	2752.47800000	2750.93000000	2729.44800000	2724.29400000	2699.77800000	2705.79800000	2755.58860000	2754.70260000
2756120401.33779287	2810.85800000	2813.10400000	2711.63800000	2714.89600000	2734.85200000	2734.32800000	2703.65000000	2703.69600000	2760.37000000	2755.06400000	2747.75000000	2748.93400000	2737.20800000	2738.44600000	2747.25400000	2744.77600000	2699.20800000	2699.72600000	2707.09400000	2705.20800000	2735.98820000	2735.81780000
2757123745.81939793	2779.41200000	2780.77200000	2733.34200000	2729.00400000	2761.80800000	2758.67000000	2739.95200000	2742.13400000	2778.92000000	2776.84200000	2785.52200000	2788.23000000	2732.49200000	2726.19000000	2739.53600000	2736.43200000	2719.59200000	2716.26600000	2723.51800000	2719.13800000	2749.40940000	2747.36780000
2758127090.30100346	2806.30600000	2804.85200000	2723.44000000	2723.87600000	2736.57200000	2732.79200000	2721.01000000	2717.54600000	2770.90400000	2772.98000000	2755.34800000	2751.67200000	2736.31400000	2734.49200000	2732.05400000	2728.17400000	2715.85000000	2713.45200000	2703.31800000	2705.63600000	2740.11160000	2738.54720000
2759130434.78260851	2796.38800000	2791.03000000	2792.12600000	2791.32600000	2756.02000000	2754.20600000	2729.54800000	2727.90800000	2750.51000000	2745.66000000	2738.82000000	2734.27800000	2757.15800000	2750.64800000	2753.43400000	2752.67600000	2751.09200000	2747.40000000	2719.08600000	2715.35400000	2754.41820000	2751.04860000
2760133779.26421404	2796.98400000	2798.57000000	2775.33800000	2778.90400000	2784.22000000	2782.26600000	2739.80000000	2739.74200000	2782.04800000	2781.87000000	2716.10800000	2721.47200000	2729.98600000	2727.56200000	2732.90000000	2732.29400000	2796.30400000	2794.41800000	2683.01000000	2683.09800000	2753.66980000	2754.01960000
2761137123.74581957	2797.30400000	2794.75000000	2783.83000000	2782.61000000	2744.09800000	2742.72600000	2723.81600000	2725.18800000	2768.21800000	2765.42600000	2738.38600000	2734.37600000	2736.46800000	2734.66200000	2730.56600000	2728.51800000	2755.04600000	2755.29400000	2709.24000000	2711.73200000	2748.69720000	2747.52820000
2762140468.22742462	2794.29200000	2790.00200000	2773.67000000	2772.36200000	2791.62600000	2794.17800000	2738.87000000	2746.71000000	2777.49600000	2778.00400000	2726.91000000	2722.48600000	2738.33200000	2734.40200000	2730.51800000	2728.71800000	2798.11800000	2791.34000000	2686.69800000	2684.84800000	2755.65300000	2754.30500000
2763143812.70903015	2797.73600000	2796.88000000	2736.25000000	2735.49000000	2750.58000000	2748.42200000	2710.94800000	2708.26200000	2765.39000000	2765.71000000	2728.97200000	2727.63200000	2739.16200000	2729.62600000	2726.23600000	2728.62600000	2704.26600000	2699.77800000	2707.72200000	2708.30400000	2736.72620000	2734.87300000
2764147157.19063568	2806.41200000	2805.43800000	2745.48200000	2740.42200000	2735.04600000	2733.05000000	2731.51600000	2729.55600000	2711.17200000	2712.65200000	2724.53600000	2724.62800000	2743.76600000	2735.83800000	2772.35600000	2768.33000000	2737.90000000	2732.69000000	2708.37400000	2707.99400000	2741.65600000	2739.05980000
2765150501.67224073	2798.63600000	2799.63600000	2739.27400000	2737.07400000	2778.42600000	2774.76200000	2769.70200000	2770.38000000	2723.92000000	2725.22600000	2732.64400000	2729.82000000	2722.73200000	2722.07600000	2745.41600000	2739.52200000	2757.85600000	2755.01600000	2712.38600000	2707.76200000	2748.09920000	2746.12740000
2766153846.15384626	2826.57800000	2827.83000000	2790.17600000	2789.53800000	2760.52800000	2759.03200000	2726.21600000	2728.69200000	2728.22800000	2728.19800000	2761.17600000	2761.79000000	2736.97400000	2741.44400000	2773.21000000	2769.62200000	2736.98800000	2736.31200000	2702.30800000	2700.24600000	2754.23820000	2754.27040000
2767157190.63545132	2820.26400000	2820.79000000	2789.86000000	2790.99200000	2752.01000000	2748.38200000	2716.41600000	2716.49800000	2722.73000000	2724.57000000	2760.09000000	2756.68400000	2730.93200000	2728.03000000	2754.89200000	2752.54600000	2728.29800000	2723.78000000	2701.72800000	2696.23400000	2747.72200000	2745.85060000
2768160535.11705685	2812.05800000	2811.08800000	2743.76800000	2746.49200000	2798.44800000	2798.43800000	2766.32800000	2764.36000000	2759.36400000	2751.99800000	2735.44000000	2734.09600000	2731.77800000	2730.24600000	2740.47800000	2735.31600000	2769.47200000	2773.25800000	2702.39400000	2701.07400000	2755.95280000	2754.63660000
