freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2774180602.00668907	2441.03200000	2436.85800000	2452.71600000	2451.58000000	2421.98800000	2424.74600000	2419.00200000	2411.19200000	2417.04400000	2421.36000000	2429.05000000	2425.29400000	2418.22800000	2416.84600000	2423.72600000	2419.73800000	2420.59400000	2422.06000000	2411.61400000	2408.78400000	2425.49940000	2423.84580000
2775183946.48829412	2441.68600000	2440.91400000	2428.05000000	2427.25600000	2433.14200000	2428.77600000	2420.45600000	2421.63200000	2413.19200000	2411.02800000	2431.09200000	2429.55000000	2417.94000000	2424.38400000	2413.54400000	2414.19000000	2418.26600000	2417.07600000	2423.38400000	2420.30600000	2424.07520000	2423.51120000
2776187290.96989965	2420.09800000	2415.05200000	2447.58000000	2443.35000000	2426.89600000	2425.94600000	2417.47400000	2413.78200000	2428.50800000	2425.96200000	2415.12400000	2414.64600000	2430.14800000	2427.06400000	2436.16400000	2432.60600000	2417.70000000	2412.73000000	2416.13800000	2414.30800000	2425.58300000	2422.54460000
2777190635.45150518	2434.29000000	2429.84200000	2447.93400000	2446.56600000	2430.77800000	2428.57600000	2418.52600000	2420.90000000	2404.81400000	2404.70400000	2419.12800000	2412.22000000	2427.56000000	2420.60600000	2426.37400000	2426.45000000	2409.61000000	2409.06000000	2420.26200000	2420.37200000	2423.92760000	2421.92960000
2778193979.93311024	2425.26000000	2425.23200000	2424.41600000	2423.44800000	2409.92200000	2413.20600000	2413.14200000	2412.06400000	2423.16200000	2421.73600000	2438.01000000	2439.91000000	2413.15200000	2420.96600000	2408.13600000	2406.47800000	2426.27800000	2423.01000000	2436.90000000	2429.72800000	2421.83780000	2421.57780000
2779197324.41471577	2420.24400000	2412.96600000	2441.96200000	2439.37600000	2424.00400000	2419.76400000	2414.58000000	2418.67200000	2430.28000000	2421.85000000	2405.65200000	2406.43000000	2424.81400000	2419.66400000	2425.30000000	2425.48200000	2413.12600000	2407.91000000	2416.09000000	2411.72000000	2421.60520000	2418.38340000
2780200668.89632130	2439.70600000	2440.81400000	2424.28200000	2425.62800000	2434.80400000	2433.85600000	2414.56000000	2416.42800000	2411.43400000	2405.66800000	2437.95800000	2436.87800000	2427.39200000	2422.88200000	2412.40400000	2413.80200000	2414.09200000	2415.91200000	2417.43800000	2415.91600000	2423.40700000	2422.77840000
2781204013.37792635	2441.64800000	2437.83400000	2423.92800000	2426.75800000	2430.41000000	2433.47800000	2414.39800000	2412.97800000	2408.55200000	2408.08000000	2436.42800000	2430.95400000	2422.42200000	2420.66000000	2409.88800000	2407.02600000	2411.59400000	2411.73000000	2417.38800000	2413.83200000	2421.66560000	2420.33300000
2782207357.85953188	2432.03000000	2430.19800000	2424.95800000	2425.85600000	2425.11600000	2426.74600000	2408.66800000	2409.32800000	2399.41800000	2400.10200000	2418.54000000	2416.11600000	2415.14200000	2411.47200000	2404.64600000	2405.04000000	2402.38000000	2403.31200000	2415.67200000	2420.41600000	2414.65700000	2414.85860000
2783210702.34113693	2447.66000000	2447.21800000	2428.46200000	2428.04200000	2418.09200000	2419.76000000	2424.99400000	2423.78800000	2428.94800000	2425.85000000	2439.15400000	2434.68600000	2426.66000000	2429.32600000	2409.85400000	2411.03600000	2401.64000000	2399.31800000	2438.88000000	2439.50600000	2426.43440000	2425.85300000
2784214046.82274246	2432.73000000	2435.05600000	2433.90800000	2431.24400000	2420.49000000	2419.83400000	2427.32600000	2416.97800000	2424.91400000	2422.64200000	2440.39800000	2435.59600000	2426.59600000	2424.00800000	2410.53600000	2409.52800000	2427.02600000	2426.80200000	2440.76600000	2440.80800000	2428.46900000	2426.24960000
2785217391.30434799	2424.83000000	2425.77200000	2435.79800000	2436.84400000	2429.53000000	2427.75000000	2420.67200000	2417.70400000	2406.26000000	2402.84400000	2422.84000000	2412.53200000	2428.70200000	2425.72400000	2428.12200000	2424.74000000	2414.56600000	2415.39400000	2422.70600000	2415.86000000	2423.40260000	2420.51640000
2786220735.78595304	2437.94600000	2436.11000000	2444.28000000	2440.25400000	2422.93600000	2418.96000000	2429.20400000	2429.25800000	2426.11000000	2423.62000000	2439.62000000	2439.83200000	2434.83800000	2436.82400000	2414.18200000	2415.10200000	2407.26800000	2404.05400000	2448.37800000	2447.02800000	2430.47620000	2429.10420000
2787224080.26755857	2428.12400000	2426.25800000	2454.38400000	2454.93600000	2420.99800000	2420.57000000	2418.91800000	2417.21600000	2434.74400000	2426.88200000	2429.51200000	2425.99600000	2443.04200000	2441.76800000	2446.71400000	2444.65400000	2422.86000000	2421.17600000	2423.08400000	2422.87200000	2432.23800000	2430.23280000
2788227424.74916410	2434.80800000	2431.66800000	2446.38200000	2442.60600000	2421.63400000	2418.59200000	2416.70200000	2410.83200000	2419.39000000	2419.14200000	2408.68800000	2409.21200000	2413.85000000	2406.40200000	2420.90400000	2417.67000000	2417.96200000	2418.18400000	2400.01600000	2400.91200000	2420.03360000	2417.52200000
